model_path,split_type,norm,model_id,arel_data_tr,arel_data_un,norm_arel_data_tr,norm_arel_data_un,srel_data_tr,srel_data_un,r_data_tr,r_data_un
linear-california,train,E,89,2.15283067439025,3.81825537856221,0.640457112866479,1.13591321650667,0.116154895288517,0.0219660899960675,0.652267885378805,0.444183973556897
linear-california,train,T,89,2.15502917548823,4.23423622981012,0.645426057764333,1.2681435725018,0.115899809130033,0.014490873669581,0.679557403628246,0.453557299309707
linear-california,union,E,89,2.1818221761818,4.31366217160225,0.644011328756018,1.27326935130879,0.112835736609195,0.01338444360257,0.636000472836069,0.386119429535432
linear-california,union,T,89,2.20497665665243,5.70096974497288,0.654632058493749,1.69255195890741,0.110253098950856,0.00334272229706285,0.664797075155223,0.372205310780232
linear-california,test,E,90,1.90655886072358,3.00305429186411,0.597551495570497,0.941213838371482,0.148590829578844,0.0496352361180457,0.676916984544261,0.528192710537596
linear-california,test,T,90,1.95156563943736,3.07327533069067,0.612022445285709,0.963797191811501,0.142051495971169,0.0462693589508292,0.708115005994287,0.544509164425077
linear-california,train,E,90,2.15215888087473,6.11914867940582,0.640257257420107,1.82041827210725,0.116232953610569,0.00220032835076729,0.657118116875635,0.398712978644642
linear-california,train,T,90,2.15882350339182,6.57244403363764,0.64656244985059,1.96843118912597,0.115460880496414,0.00139837555537808,0.681479137888691,0.408613383910901
linear-california,union,E,90,2.18068548329706,6.15973415377997,0.643675809618352,1.81817685257092,0.112964069111647,0.00211281488092829,0.641146300141948,0.388392854556501
linear-california,union,T,90,2.19439693614617,6.61269759723097,0.651491061879383,1.96323340984663,0.111425738082018,0.00134320383480114,0.668323338054987,0.400572071508176
linear-california,test,E,91,1.89221725502582,3.56308307419643,0.593056565930441,1.11673741823001,0.150737215185773,0.0283512807291767,0.683260900306896,0.344635371675296
linear-california,test,T,91,1.94529342551641,6.57064228832051,0.610055442165915,2.06059200835027,0.142945273393138,0.00140089734311399,0.709549801884333,0.300512194650978
linear-california,train,E,91,2.16523680416865,7.63618424560502,0.644147878774936,2.27172929735492,0.114722764551531,0.000482666680220768,0.662175411822481,0.37871422349643
linear-california,train,T,91,2.18980603451412,8.35810924424902,0.655841643445405,2.50323362729283,0.111938458709289,0.000234487273052258,0.679317264665357,0.38736523089185
linear-california,union,E,91,2.19008214511988,8.03734172499776,0.646449434679298,2.37239275523373,0.111907555580184,0.000323166875740029,0.646260856117135,0.352345736936092
linear-california,union,T,91,2.21788547170404,10.1283536691271,0.658464536331761,3.00699102258955,0.108839008838147,3.99311566994928e-05,0.666660987586769,0.339408762148318
linear-california,test,E,92,1.87415309961354,2.22300462173224,0.587394919020296,0.696731563730523,0.153484898237322,0.108283269293665,0.679897410121377,0.253760624313779
linear-california,test,T,92,1.92529330873173,5.53250353995115,0.603783288089616,1.73502560029133,0.145832976497227,0.00395607249543445,0.708864209664486,0.256506528254717
linear-california,train,E,92,2.14194424901949,5.99134919845983,0.637218451951186,1.78239852091818,0.117426314938335,0.00250028838825265,0.658924242993852,0.399212397845268
linear-california,train,T,92,2.15515063980999,7.09681187889427,0.645462436036723,2.12547809829632,0.115885732293259,0.000827739655377093,0.680441970552065,0.411195883969728
linear-california,union,E,92,2.16680311508514,7.02626220946312,0.639578132687557,2.07395108139532,0.114543213685992,0.00088824565966582,0.643021448770124,0.341920955614473
linear-california,union,T,92,2.18364683672208,9.86784682260156,0.648299481735543,2.92964955383603,0.112630037415743,5.18141736986141e-05,0.667771066143403,0.343616495732509
linear-california,test,E,93,1.91067477439546,2.6448214243494,0.598841500521795,0.828936903126648,0.147980499446553,0.0710180346990989,0.681141991170135,0.273414628322715
linear-california,test,T,93,1.97821435198188,6.09747333206087,0.620379638036813,1.91220344493674,0.138316000621501,0.00224854186676867,0.707531349672664,0.267531105851002
linear-california,train,E,93,2.19854463619064,6.36499594926015,0.654056803887537,1.89355669145906,0.110964534671113,0.00172074842968841,0.657887236396414,0.401664437999082
linear-california,train,T,93,2.22243248327067,7.58464711857811,0.66561318642,2.2715835799153,0.108345240043006,0.000508194088906131,0.677817152587923,0.415938718680397
linear-california,union,E,93,2.23382621910409,7.42733509536609,0.659361430679391,2.19233629399335,0.107117788904819,0.000594770408253777,0.641731967400423,0.34495386931448
linear-california,union,T,93,2.25910348352818,10.4707069456667,0.670701687163288,3.10863174947754,0.104444078631147,2.83550065452311e-05,0.664820962615517,0.346920081530533
linear-california,test,E,94,1.92170800755539,2.45143999569416,0.602299523828343,0.768327517133372,0.146356770057159,0.0861694135321038,0.678621766324054,0.385519059289877
linear-california,test,T,94,1.96114790184256,4.10573679578155,0.615027499048741,1.28758317049391,0.140696822047697,0.0164778735368971,0.709755991074603,0.327717863736272
linear-california,train,E,94,2.1807323550507,4.59358654799312,0.648757733092904,1.36657063336541,0.112958774411717,0.0101165098813154,0.657646936728565,0.407284691355383
linear-california,train,T,94,2.18672642086379,5.17197606748492,0.654919306559955,1.54899439973104,0.112283717273351,0.00567334681897675,0.681228664319858,0.419573845005315
linear-california,union,E,94,2.2170457940687,4.94374633939266,0.654408330494551,1.45925212596229,0.108930436899399,0.00712784496355872,0.641466795322947,0.371994125791975
linear-california,union,T,94,2.22210397899682,6.38578062668443,0.659716962340221,1.89586438664728,0.108380837764094,0.00168535235094633,0.668375892973539,0.362091843978698
linear-california,test,E,95,1.91814115348926,3.7606641325891,0.60118160451014,1.17866304736801,0.146879735413646,0.0232682820178854,0.675160531743476,0.342880847769845
linear-california,test,T,95,1.97057480047606,6.64316431168914,0.617983829820583,2.08333534077127,0.13937671938126,0.00130289793890015,0.706632871949853,0.305365034760484
linear-california,train,E,95,2.16950416512585,7.47499053861499,0.645417398812308,2.22377491923351,0.114234244192879,0.000567091133080468,0.654695759816741,0.368926431056472
linear-california,train,T,95,2.17494604368866,8.18169226263464,0.651391111913869,2.45039716537335,0.113614283713049,0.000279728165843604,0.680884784537412,0.385555724833379
linear-california,union,E,95,2.20350620683936,7.85670470477045,0.650411832678384,2.31907388778015,0.110415339853918,0.000387147537099332,0.638523806724333,0.343689560995937
linear-california,union,T,95,2.22099478509538,9.94609471730888,0.659387655503898,2.95288044847182,0.108501119824106,4.79143882663761e-05,0.666936043686583,0.337319563122107
linear-california,test,E,96,1.9648434872767,3.93421525830626,0.615818996502708,1.23305724251543,0.140177824512052,0.0195610436725565,0.672423533546412,0.340090960877925
linear-california,test,T,96,2.00419019596837,7.09434387299418,0.628525815256637,2.22482790079219,0.134769388311718,0.000829785044708552,0.707108699357161,0.304293872720134
linear-california,train,E,96,2.21282689231702,9.04763021777868,0.658305708658699,2.6916279094747,0.109390974508812,0.000117669557998157,0.651118142378147,0.34975020362996
linear-california,train,T,96,2.20743613775754,9.50845010649115,0.661121816987279,2.84775795032616,0.109982266727098,7.42219888139407e-05,0.680594999922519,0.359980401869138
linear-california,union,E,96,2.27713703462228,9.30152205753773,0.672145541206761,2.74554253097349,0.102577462448249,9.12851843832036e-05,0.634056001413449,0.334083968918307
linear-california,union,T,96,2.26725960471816,10.6694858037174,0.673123145180912,3.16764689262573,0.103595684573719,2.32434821302403e-05,0.666692731756458,0.328176231585031
linear-california,test,E,97,2.04405415396956,1.70530234097093,0.640645112980167,0.534473907540581,0.129502621608087,0.181717437242718,0.664970925917886,0.439825862010303
linear-california,test,T,97,2.03392799171619,2.67461253385544,0.637851762641237,0.838774197538104,0.130820648179761,0.0689335326309543,0.708749033035997,0.359806962245543
linear-california,train,E,97,2.30690037759314,3.19352628400028,0.686292132994789,0.950059216474761,0.0995694012862949,0.0410269429081898,0.645244465162152,0.421947242346752
linear-california,train,T,97,2.27682707092715,3.40259061736614,0.681904234668517,1.01906771069816,0.102609262665748,0.0332869244799435,0.682369526427028,0.437066937911372
linear-california,union,E,97,2.35295229133782,3.30265607906431,0.69452403050363,0.974849349833135,0.095088019875297,0.0367853327782437,0.628826574042465,0.398512966705511
linear-california,union,T,97,2.33104056262365,3.85931108903289,0.692058973658007,1.14578481135349,0.097194557427892,0.0210825184995348,0.668375084242325,0.388728101762465
linear-california,test,E,98,1.8764988353719,3.31505805343613,0.58813011683637,1.03900170015311,0.153125285166675,0.0363319393221969,0.68334627665838,0.379600901353048
linear-california,test,T,98,1.93329222660018,5.46649491418079,0.606291795707583,1.7143249076077,0.144671123474034,0.004226018787179,0.708445429773691,0.332655543833868
linear-california,train,E,98,2.1483261072997,5.75231560203843,0.639117025107675,1.71128713772243,0.116679303035444,0.00317541926928251,0.662795562883528,0.404486392285272
linear-california,train,T,98,2.17736081933819,6.1955593469169,0.652114331416226,1.85555513141468,0.113340261691308,0.00203846267293623,0.678104157746679,0.417195864806737
linear-california,union,E,98,2.17305006600572,6.27861383653507,0.64142205342819,1.85326672528785,0.113829898194966,0.00187599923433522,0.646747434579266,0.369667724370843
linear-california,union,T,98,2.20506884420954,7.77547646351345,0.654659427912875,2.30844900227071,0.110242935455481,0.000419907351153156,0.665477216617101,0.362967232966351
linear-california,test,E,99,1.97825561864674,1.7917257184267,0.620022611362999,0.561560623568509,0.138310292899228,0.166672291895153,0.678952114343128,0.463535105547456
linear-california,test,T,99,2.01642126595117,2.71004298050106,0.632361550631385,0.849885393674898,0.13313105420568,0.0665339469911822,0.709429089243325,0.385913084684421
linear-california,train,E,99,2.27556327988842,3.39210740965456,0.676969492175734,1.00913617776078,0.102739021309031,0.0336377137089517,0.654466256201885,0.457203743851357
linear-california,train,T,99,2.28633210267056,3.7857804367587,0.684750968827315,1.13383214048827,0.101638578865187,0.0226911468594479,0.677320381881372,0.469595506004593
linear-california,union,E,99,2.33445816309489,3.5512748575896,0.689065094283284,1.0482344825262,0.0968629522324221,0.0286880431619822,0.63714265361697,0.426707399539103
linear-california,union,T,99,2.34431681000892,4.41885906553566,0.696000537904809,1.31190813178815,0.0959127063530342,0.0120479703907383,0.663206814491562,0.413253506143062
california,test,E,0,0.702834596893191,2.94756715420857,0.220281614779427,0.923823123207088,0.495179677764838,0.0524671953999801,0.87541267628895,0.320229536843897
california,test,T,0,0.725850119102746,2.75228628987409,0.227630859975716,0.863133143572206,0.483913010349067,0.0637818705370458,0.879588244035414,0.297868234855226
california,train,E,0,0.877051279692352,2.92647437104918,0.260918676563687,0.870612514423949,0.416007795508905,0.0535856285433044,0.873886878606029,0.403238512272953
california,train,T,0,0.873450400425494,2.85448392145671,0.261596295313072,0.85491107282113,0.417508489642259,0.0575855321111549,0.876332412196573,0.426070766033877
california,union,E,0,0.897836909301579,2.89037798390239,0.265015704431691,0.853156680842635,0.407450058637898,0.0555552096673973,0.86171935653942,0.352132672153483
california,union,T,0,0.890323776191473,2.71709914241508,0.264326828393279,0.806675299425248,0.410522813719121,0.0660661251428346,0.867537596821284,0.354915252900173
california,test,E,1,0.842258763022721,3.09147004411332,0.263979777320157,0.968925002226373,0.430736492129307,0.0454351136658587,0.862268837281524,0.644884322865264
california,test,T,1,0.876573395448923,3.08697638439685,0.27489856457491,0.968093922714525,0.416206646589637,0.0456397430288754,0.863867450764868,0.666118239243666
california,train,E,1,0.964358165128529,3.20400123726167,0.286892068918688,0.953175466351264,0.381227806532562,0.0405994305935719,0.870139960928824,0.492553873398905
california,train,T,1,0.963599896158278,3.17281444217712,0.288595852582208,0.950250298568778,0.381516989374184,0.0418855474069875,0.871112975797778,0.50723909067324
california,union,E,1,0.994969113478064,3.22648137475178,0.293686345219736,0.952364761915085,0.369734864191695,0.0396969319650832,0.856818074527155,0.489431592045263
california,union,T,1,0.994000488677621,3.19851019943245,0.295107244824404,0.949600672483567,0.370093172055666,0.0408229767914331,0.86190432042686,0.504666586453403
california,test,E,2,0.922025740393251,3.05555929809269,0.288980252053368,0.957669897317868,0.397712562099828,0.0470963724914368,0.856918951668196,0.32651893401341
california,test,T,2,0.962021725085005,2.95137385785636,0.301695662552373,0.925568174052461,0.382119563808482,0.0522678480048186,0.855915304969467,0.291334495331034
california,train,E,2,0.973517099681404,3.1306051546745,0.28961680935018,0.931340473145029,0.37775210715124,0.043691349226765,0.873114807929184,0.413371841403947
california,train,T,2,0.979642253960669,3.0735443326734,0.293400500181142,0.920519139399528,0.37544538892997,0.0462569140754547,0.871794205519999,0.423255215206304
california,union,E,2,1.05539214028195,3.12337807872128,0.31152148971695,0.92193162607084,0.348055913797555,0.0440082536931077,0.854850944788391,0.352989680429433
california,union,T,2,1.05825545228869,3.01005740952361,0.314183800111394,0.893651219497428,0.347060746537654,0.0492888490298939,0.855869072409638,0.351518775645884
california,test,E,3,3.19061841493547,3.19061841866635,0.999999971108093,0.999999972277421,0.0411464175103592,0.0411464173568469,0.571766327927143,0.587135879542088
california,test,T,3,3.18871567941681,3.18871568610333,0.999999963106642,0.999999965203575,0.0412247827909806,0.0412247825153301,0.487226009538262,0.511662694630886
california,train,E,3,3.36139690819494,3.36139692077972,0.999999946410366,0.999999950154278,0.0346867708514574,0.0346867704149321,0.460122021238074,0.461273275429187
california,train,T,3,3.33892476088442,3.33892477553152,0.999999939722913,0.999999944109683,0.0354750814170494,0.0354750808974424,0.478096767388228,0.479612940341652
california,union,E,3,3.3878628558211,3.38786286825687,0.999999946484503,0.999999950155184,0.033780794237312,0.033780793817222,0.449681182119797,0.453118689458649
california,union,T,3,3.36826847258583,3.36826848729141,0.999999939734521,0.999999944100439,0.0344492355263496,0.0344492350197535,0.471582155007567,0.474681047012157
california,test,E,4,3.19061843356071,3.19061841961592,0.999999976945595,0.999999972575036,0.0411464167439973,0.0411464173177753,0.251547565683904,0.262336391502252
california,test,T,4,3.1887156424934,3.18871561753973,0.999999951527247,0.999999943701629,0.0412247843131398,0.0412247853418495,0.257935438876093,0.26497635240436
california,train,E,4,3.36139692979269,3.36139691545591,0.999999952835594,0.999999948570469,0.0346867701023014,0.034686770599598,0.398385751672204,0.414849640723972
california,train,T,4,3.33892477227403,3.33892475643083,0.999999943134073,0.999999938389075,0.035475081013002,0.0354750815750406,0.42390387778584,0.438193743526612
california,union,E,4,3.38786284670895,3.38786282041967,0.999999943794857,0.999999936035015,0.0337807945451277,0.0337807954332005,0.334521647929244,0.333375154058656
california,union,T,4,3.36826841134271,3.36826837391928,0.999999921552148,0.999999910441565,0.0344492376361284,0.034449238925337,0.348190840197906,0.349648305310238
california,test,E,5,3.19061847734498,3.19061846825108,0.99999999066841,0.99999998781821,0.0411464149424316,0.0411464153166129,0.608233896416371,0.529212560833988
california,test,T,5,3.18871575891199,3.18871574379578,0.999999988036798,0.999999983296268,0.0412247795138092,0.0412247801369713,0.496456457744358,0.42642488002865
california,train,E,5,3.36139704613341,3.36139703312665,0.999999987446418,0.999999983576968,0.0346867660668177,0.0346867665179801,0.565422046268978,0.497005571694627
california,train,T,5,3.33892491605617,3.33892490086928,0.999999986196479,0.999999981648042,0.0354750759123192,0.0354750764510754,0.574013143450308,0.51042034437921
california,union,E,5,3.38786299389843,3.38786297918335,0.99999998724097,0.999999982897499,0.0337807895729505,0.0337807900700377,0.535790844054224,0.456406938139414
california,union,T,5,3.36826862523751,3.36826860488802,0.999999985055041,0.999999979013512,0.0344492302676161,0.0344492309686404,0.516158082429884,0.440246400741337
california,test,E,6,3.73950766257718,3.16807675492316,1.17203221075602,0.992934989831888,0.023765801044646,0.042084458849106,0.549859448325848,0.2855385577085
california,test,T,6,4.9816848969616,3.1447153734833,1.562285639114,0.986201208769839,0.00686249022221326,0.0430791837800472,0.468670728320391,0.276356567245814
california,train,E,6,7.23232032202035,3.3153918628566,2.15158165845005,0.986313659390587,0.000722841690301122,0.036319813402573,0.458022121704796,0.391061847078195
california,train,T,6,7.65363509553224,3.28487775625885,2.29224531317864,0.983812991756627,0.00047431680453254,0.0374451622503589,0.462310347379334,0.421972747321307
california,union,E,6,7.27373221163601,3.33601266878918,2.14699712825763,0.984695258407167,0.000693518798663422,0.0355785386866583,0.446480807203807,0.340484250523892
california,union,T,6,7.7222906043537,3.29598481167182,2.29265873602936,0.978539757107719,0.000442845058421626,0.0370315579731825,0.453048143131208,0.349045825630213
california,test,E,7,2.76268613213152,3.16870619183239,0.865877924912598,0.99313226722742,0.0631219864374134,0.0420579776723911,0.642047386964577,0.337707718613801
california,test,T,7,2.78620980683118,3.14913813448753,0.873771757709086,0.987588212593858,0.0616544539135072,0.0428890755574366,0.65456759302938,0.308340072514139
california,train,E,7,5.29491077630371,3.32375130338799,1.57521132944539,0.988800554069117,0.00501706199633661,0.0360174655723525,0.489414273219977,0.430705220787569
california,train,T,7,5.57895843433738,3.29484511685949,1.67088464029248,0.986798192296816,0.00377649694055811,0.0370737867070607,0.492856517969654,0.456994739245711
california,union,E,7,5.33526295632571,3.34458061943483,1.5748166020473,0.987224271697185,0.00481864285304162,0.0352750057077929,0.477654256877752,0.366447990118652
california,union,T,7,5.62822105251849,3.30879125644118,1.67095371379653,0.982341842393318,0.00359496489604124,0.0365603391304881,0.484267038357054,0.369713966489044
california,test,E,8,4.0135901746843,3.17619411822148,1.25793483794119,0.99547912454439,0.0180684099044306,0.0417442267693143,0.508618760105814,0.489209996441305
california,test,T,8,5.656279822658,3.16734101155857,1.7738425694364,0.993296741741492,0.00349549660710936,0.0421154336037948,0.43009369557972,0.387718272958018
california,train,E,8,7.62337646984141,3.33394227156583,2.26791904363391,0.991832319704072,0.00048888832449277,0.0356522767015163,0.441791042022428,0.476978082533134
california,train,T,8,8.13035483496319,3.3095084016962,2.4350217291915,0.991189810857566,0.00029446369625114,0.0365341294559539,0.451874891158294,0.49271546564324
california,union,E,8,7.75913323657736,3.35927092680745,2.2902735888531,0.991560429095417,0.00042682637789133,0.0347605927248393,0.428353630072701,0.449592337294146
california,union,T,8,8.54451363885645,3.33559914132329,2.5367672421188,0.990300793256264,0.000194609876075262,0.0355932544320742,0.434207791722313,0.44471592127469
iris,test,E,0,0.222781530794035,0.752423792792193,0.292426825965437,0.987644266213954,0.800289668846009,0.471223020497645,0.925933388263109,0.840619431071354
iris,test,T,0,0.280836675414074,0.984290141752362,0.281230397971233,0.985670079864172,0.755151660241172,0.373704409961937,0.917478661015551,0.830465217228239
iris,train,E,0,0.445475337711155,1.13739325850916,0.386643711976111,0.987183608650697,0.640519740472049,0.32065379487612,0.64369927429874,0.50541085051257
iris,train,T,0,0.580904441392028,1.53449736522138,0.373044208445947,0.985420861303224,0.559392200240743,0.215564013914484,0.649161445365833,0.529200514955416
iris,union,E,0,0.441898444277791,1.13724117329868,0.38353920037391,0.98705160854802,0.642814913673591,0.320702565284541,0.642960711275107,0.508242921101412
iris,union,T,0,0.568363905400047,1.53429195138216,0.364990948754204,0.985288948999589,0.566451449129699,0.215608298294337,0.661173717531323,0.529747142514905
iris,test,E,1,0.142064916936302,0.745854252618009,0.186476825940899,0.979020976059058,0.867564935000201,0.474328930090109,0.964310677662031,0.780999884219169
iris,test,T,1,0.192181641553502,0.975430966776609,0.19245107305578,0.976798484655127,0.825156972084094,0.377029831213762,0.964138443462903,0.779581827747316
iris,train,E,1,0.332873806646667,1.12823579432266,0.288912883219894,0.979235523435588,0.716860651497506,0.323603656530814,0.715983569328296,0.455185534780404
iris,train,T,1,0.473520570997953,1.52106617099941,0.304084620471329,0.976795640251354,0.622805772152308,0.218478826944108,0.707387757944834,0.488046116904951
iris,union,E,1,0.324116675480807,1.12817136560975,0.281312261112222,0.979179603489841,0.723165861732741,0.32362450656956,0.721147108165096,0.453974610371583
iris,union,T,1,0.461969054160666,1.52079200772345,0.296666487388046,0.976619578553462,0.630041836813693,0.218538734026816,0.722738444796686,0.490019827710575
iris,test,E,2,0.0751848992692441,0.757334808263358,0.0986889773827912,0.994090548638631,0.927571963093634,0.468914510158341,0.987572408955331,0.818867043558614
iris,test,T,2,0.107382150822885,0.992123312148452,0.107532696598122,0.993514232073355,0.898182366266641,0.370788554745689,0.988207537128883,0.84207827217043
iris,train,E,2,0.245971911077606,1.14288566610538,0.213487671909165,0.991950662359213,0.781944188586637,0.318897461202797,0.768627965669645,0.549725524937449
iris,train,T,2,0.378003858854092,1.54270978373289,0.242745863636072,0.990694698004682,0.685227856466451,0.213800961387706,0.747883640526815,0.598803068863658
iris,union,E,2,0.233240037940129,1.1428656035085,0.202437231461494,0.991933249325822,0.79196344943167,0.318903859178188,0.783989758696923,0.54143325071576
iris,union,T,2,0.364670741216799,1.54262625313997,0.23418362523555,0.990641056473139,0.694425258856076,0.213818821054681,0.767028241677033,0.597083834841723
iris,test,E,3,0.761836846050392,0.761836846050392,1,1,0.466808184251775,0.466808184251775,NaN,NaN
iris,test,T,3,0.9986,0.9986,1,1,0.368394833079237,0.368394833079237,NaN,NaN
iris,train,E,3,1.15215978926532,1.15215978926532,1,1,0.315953638658292,0.315953638658292,NaN,NaN
iris,train,T,3,1.5572,1.5572,1,1,0.210725276702882,0.210725276702882,NaN,NaN
iris,union,E,3,1.15215978926532,1.15215978926532,1,1,0.315953638658292,0.315953638658292,NaN,NaN
iris,union,T,3,1.5572,1.5572,1,1,0.210725276702882,0.210725276702882,NaN,NaN
iris,test,E,4,0.761836846050392,0.761836846050392,1,1,0.466808184251775,0.466808184251775,NaN,NaN
iris,test,T,4,0.9986,0.9986,1,1,0.368394833079237,0.368394833079237,NaN,NaN
iris,train,E,4,1.15215978926532,1.15215976851694,1,0.999999981991754,0.315953638658292,0.315953645213817,NaN,0.721958071561713
iris,train,T,4,1.5572,1.55719998095632,1,0.99999998777056,0.210725276702882,0.210725280715868,NaN,0.709460852965491
iris,union,E,4,1.15215978926532,1.15215976498536,1,0.999999978926576,0.315953638658292,0.315953646329632,NaN,0.999999999999979
iris,union,T,4,1.5572,1.55719997679591,1,0.999999985098839,0.210725276702882,0.21072528159257,NaN,0.999999999999934
iris,test,E,5,0.761836841365467,0.761836846050392,0.999999993850488,1,0.466808186438736,0.466808184251775,0.318230712875519,NaN
iris,test,T,5,0.998599995878339,0.9986,0.99999999587256,1,0.368394834597636,0.368394833079237,0.402406723999089,NaN
iris,train,E,5,1.15215976812951,1.15215976086263,0.99999998165549,0.999999975348311,0.315953645336227,0.315953647632224,0.617477987048281,0.68558479991218
iris,train,T,5,1.55719997923076,1.55719996376634,0.999999986662446,0.999999976731529,0.210725281079486,0.210725284338231,0.755686446433519,0.663971226039361
iris,union,E,5,1.15215976812951,1.15215976086263,0.99999998165549,0.999999975348311,0.315953645336227,0.315953647632224,0.617477987048281,0.68558479991218
iris,union,T,5,1.55719997923076,1.55719996376634,0.999999986662446,0.999999976731529,0.210725281079486,0.210725284338231,0.755686446433519,0.663971226039361
iris,test,E,6,0.75985273401738,0.758938711771227,0.99739562080346,0.996195859659205,0.467735303437274,0.468163019351079,0.860269728375791,0.715768535457235
iris,test,T,6,0.995684409993887,0.994378218436241,0.99708032244531,0.995772299655759,0.369470488696268,0.369953403250199,0.858079369136028,0.73479675689249
iris,train,E,6,1.14874680440869,1.14855663609154,0.997037750415849,0.996872696645599,0.317033825925278,0.317094121447401,0.490467165244484,0.422061888060251
iris,train,T,6,1.55188843281716,1.55182248111367,0.996589026982508,0.996546674231744,0.211847536006556,0.211861508173174,0.531805485146202,0.449544779803593
iris,union,E,6,1.14873466724081,1.14855719173776,0.997027216141006,0.996873178910494,0.317037673841399,0.3170939452553,0.492257018471134,0.416347829907485
iris,union,T,6,1.55186256703585,1.55179731756151,0.99657241653985,0.996530514745381,0.21185301567946,0.211866839428363,0.534959022584432,0.443733839847792
iris,test,E,7,0.743275795662911,0.760560411363137,0.975636449610297,0.998324530122332,0.475553544948773,0.467404414854207,0.900958171592157,0.829498184997284
iris,test,T,7,0.970522767482698,0.996616153019667,0.971883404248646,0.998013371740103,0.378884917607824,0.369126397472386,0.911322998496533,0.848172150196748
iris,train,E,7,1.11446071861447,1.15003081442413,0.967279650789685,0.99815218786403,0.328092165196986,0.316627012549671,0.517206733365548,0.592757116526773
iris,train,T,7,1.49754595583826,1.55395577504635,0.961691469200015,0.997916629236032,0.223678403847231,0.211410027045418,0.561193675440381,0.618258628022768
iris,union,E,7,1.11431250197088,1.14995959031001,0.967151008352258,0.99809036995059,0.328140797520473,0.316649564831271,0.520530578064674,0.586576959072664
iris,union,T,7,1.49740020777583,1.55390624945462,0.961597872961618,0.997884824977278,0.223711006917059,0.211420497511381,0.562591504699476,0.626763889507629
iris,test,E,8,0.736392969261454,0.758355162479926,0.966601934625705,0.995429882935545,0.478837987601324,0.468436295276467,0.903265417878525,0.754453346470475
iris,test,T,8,0.959864918725565,0.993299523854256,0.961210613584583,0.994692092784153,0.382944611127593,0.370352685294845,0.917376301574267,0.761469000530869
iris,train,E,8,1.10420636352636,1.14755325595897,0.958379535385855,0.99600182774189,0.331473847614248,0.31741244706311,0.505483338683455,0.442267240995888
iris,train,T,8,1.48118339249156,1.55012725794911,0.951183786598744,0.995458038754889,0.22736846298366,0.212220965303451,0.551919082832632,0.45769252400158
iris,union,E,8,1.10401295534422,1.14753844075881,0.95821166962284,0.995988969108661,0.331537963568617,0.317417149626878,0.505117990631333,0.440979353433385
iris,union,T,8,1.48062165113091,1.55000957260728,0.950823048504312,0.99538246378582,0.227496221133584,0.212245942069968,0.554998474371055,0.461495153919995
MNIST,test,E,0,0.0431266254743951,0.86979540399535,0.0490511972376346,0.98928458808108,0.957790101762092,0.419037273829911,0.975732920548889,0.777766895814114
MNIST,test,T,0,0.0659355557163965,1.35705988066792,0.0475382521387141,0.97841375679014,0.936191194518475,0.25741650068024,0.972534889932058,0.74442159132938
MNIST,train,E,0,0.0495166174797746,0.964606354351632,0.050810529678377,0.989812355736011,0.951689343326647,0.381133201639877,0.981861541896685,0.734092298860373
MNIST,train,T,0,0.0620450212534467,1.4614375589855,0.0415628491783539,0.978990862128551,0.939840573037949,0.231902661238251,0.983541419086736,0.714364121940899
MNIST,union,E,0,0.0486596201645431,0.964254701013452,0.0499311382793654,0.989451513390845,0.952505288120122,0.381267251970766,0.981620474995329,0.724935208908149
MNIST,union,T,0,0.0620658968987867,1.46046734067127,0.0415768333995088,0.978340930246028,0.939820953464256,0.232127766630332,0.983546174654619,0.705820763913317
MNIST,test,E,1,0.070360365350823,0.872058655005333,0.080026204706981,0.991858755905893,0.932057878014477,0.418089959705888,0.961874083354551,0.814178802106747
MNIST,test,T,1,0.09964411652314,1.36422318117395,0.07184146829354,0.983578357010779,0.90515949202929,0.255579137579365,0.943569532019178,0.799959742565598
MNIST,train,E,1,0.0426790678528351,0.966028746080926,0.0437943089442186,0.991271915795926,0.958218863962728,0.380591466297376,0.973314965139592,0.722447403016519
MNIST,train,T,1,0.0534017421139722,1.46653903626055,0.0357728711910317,0.982408250442487,0.947999084813701,0.230722627598524,0.973867854891347,0.71800731959226
MNIST,union,E,1,0.0498236469788052,0.966002123032896,0.0511255821247401,0.99124459706454,0.951397191476246,0.380601598937144,0.970398201765128,0.723681948974819
MNIST,union,T,1,0.0624606297371033,1.46638257731795,0.0418412578624754,0.982303441397343,0.93945004848079,0.230758729040993,0.971982731499966,0.720822908450303
MNIST,test,E,2,0.0320847412359229,0.869928254957954,0.0364924209434403,0.989435689603589,0.968424513111795,0.418981608022426,0.977675369383953,0.801728020106114
MNIST,test,T,2,0.0649051591561026,1.35578538927436,0.0467953562769305,0.977494873305233,0.937156339860913,0.257744784948219,0.955980411259997,0.760603558425897
MNIST,train,E,2,0.0539729319152332,0.963938047730195,0.0553832914784239,0.989126585682419,0.947457752021454,0.38138800061462,0.971766003001308,0.724138889216012
MNIST,train,T,2,0.0873611305606288,1.45852485165298,0.0585216576638724,0.977039691621771,0.916346115286847,0.232579110491179,0.946997964882674,0.708020867948412
MNIST,union,E,2,0.0540587568261379,0.963860225586052,0.0554713590687525,0.989046729978095,0.947376440033648,0.381417682201505,0.971767704370039,0.728501777538685
MNIST,union,T,2,0.0870543735002883,1.4582004360728,0.0583161665998716,0.976822371431402,0.916627254045872,0.232654575018519,0.947669061654978,0.707544359334808
